Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2528686007.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2528686007.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.306122,0.8450700000000001,0.587209,0.449438,8,2,2809068885,2528686007.000000,0.000000,196,.,.,121.000000,65.000000,,1.8615384615384616,60,.,.,39.000000,21.000000,,1.8571428571428572,136,.,.,82.000000,44.000000,,1.8636363636363635,172,.,.,111.000000,61.000000,,1.819672131147541,60,.,.,39.000000,21.000000,,1.8571428571428572,11,.,.,6.000000,5.000000,,1.2,101,.,.,66.000000,35.000000,,1.8857142857142857
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.306122,0.8450700000000001,0.587209,0.449438,8,2,2809068885,2528686007.000000,0.000000,196,.,.,121.000000,65.000000,,1.8615384615384616,60,.,.,39.000000,21.000000,,1.8571428571428572,136,.,.,82.000000,44.000000,,1.8636363636363635,172,.,.,111.000000,61.000000,,1.819672131147541,60,.,.,39.000000,21.000000,,1.8571428571428572,11,.,.,6.000000,5.000000,,1.2,101,.,.,66.000000,35.000000,,1.8857142857142857
INDEL,D16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,,1.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0
INDEL,D16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,,1.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.306122,0.8450700000000001,0.0,0.449438,8,2,2528686007.000000,2528686007.000000,0.000000,196,.,.,121.000000,65.000000,,1.8615384615384616,60,.,.,39.000000,21.000000,,1.8571428571428572,136,.,.,82.000000,44.000000,,1.8636363636363635,71,.,.,45.000000,26.000000,,1.7307692307692308,60,.,.,39.000000,21.000000,,1.8571428571428572,11,.,.,6.000000,5.000000,,1.2,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.306122,0.8450700000000001,0.0,0.449438,8,2,2528686007.000000,2528686007.000000,0.000000,196,.,.,121.000000,65.000000,,1.8615384615384616,60,.,.,39.000000,21.000000,,1.8571428571428572,136,.,.,82.000000,44.000000,,1.8636363636363635,71,.,.,45.000000,26.000000,,1.7307692307692308,60,.,.,39.000000,21.000000,,1.8571428571428572,11,.,.,6.000000,5.000000,,1.2,0,.,.,0.000000,0.000000,,
