Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.31149699999999997,0.8223,0.0,0.451834,18,30,2528686007.000000,2528686007.000000,0.000000,748,.,.,400.000000,220.000000,,1.8181818181818181,233,.,.,142.000000,80.000000,,1.775,515,.,.,258.000000,140.000000,,1.8428571428571427,287,.,.,190.000000,97.000000,,1.958762886597938,236,.,.,155.000000,81.000000,,1.9135802469135803,51,.,.,35.000000,16.000000,,2.1875,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.31149699999999997,0.8223,0.0,0.451834,18,30,2528686007.000000,2528686007.000000,0.000000,748,.,.,400.000000,220.000000,,1.8181818181818181,233,.,.,142.000000,80.000000,,1.775,515,.,.,258.000000,140.000000,,1.8428571428571427,287,.,.,190.000000,97.000000,,1.958762886597938,236,.,.,155.000000,81.000000,,1.9135802469135803,51,.,.,35.000000,16.000000,,2.1875,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.35789499999999996,0.918919,0.435115,0.515152,5,0,2809068885,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,68,.,.,34.000000,32.000000,,1.0625,122,.,.,75.000000,35.000000,,2.142857142857143,131,.,.,72.000000,56.000000,,1.2857142857142858,68,.,.,36.000000,32.000000,,1.125,6,.,.,3.000000,3.000000,,1.0,57,.,.,33.000000,21.000000,,1.5714285714285714
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.35789499999999996,0.918919,0.435115,0.515152,5,0,2809068885,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,68,.,.,34.000000,32.000000,,1.0625,122,.,.,75.000000,35.000000,,2.142857142857143,131,.,.,72.000000,56.000000,,1.2857142857142858,68,.,.,36.000000,32.000000,,1.125,6,.,.,3.000000,3.000000,,1.0,57,.,.,33.000000,21.000000,,1.5714285714285714
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.35789499999999996,0.918919,0.0,0.515152,5,0,2528686007.000000,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,68,.,.,34.000000,32.000000,,1.0625,122,.,.,75.000000,35.000000,,2.142857142857143,74,.,.,39.000000,35.000000,,1.1142857142857143,68,.,.,36.000000,32.000000,,1.125,6,.,.,3.000000,3.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.35789499999999996,0.918919,0.0,0.515152,5,0,2528686007.000000,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,68,.,.,34.000000,32.000000,,1.0625,122,.,.,75.000000,35.000000,,2.142857142857143,74,.,.,39.000000,35.000000,,1.1142857142857143,68,.,.,36.000000,32.000000,,1.125,6,.,.,3.000000,3.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.266993,0.814761,0.280458,0.40219099999999997,193,122,2809068885,2528686007.000000,0.000000,6326,.,.,3402.000000,2542.000000,,1.3383162863886704,1689,.,.,797.000000,861.000000,,0.9256678281068524,4637,.,.,2605.000000,1681.000000,,1.5496728138013087,2881,.,.,1360.000000,1429.000000,,0.9517144856543037,1689,.,.,811.000000,861.000000,,0.9419279907084785,384,.,.,170.000000,183.000000,,0.9289617486338798,808,.,.,379.000000,385.000000,,0.9844155844155844
INDEL,I1_5,*,PASS,*,QUAL,*,0.266993,0.814761,0.280458,0.40219099999999997,193,122,2809068885,2528686007.000000,0.000000,6326,.,.,3402.000000,2542.000000,,1.3383162863886704,1689,.,.,797.000000,861.000000,,0.9256678281068524,4637,.,.,2605.000000,1681.000000,,1.5496728138013087,2881,.,.,1360.000000,1429.000000,,0.9517144856543037,1689,.,.,811.000000,861.000000,,0.9419279907084785,384,.,.,170.000000,183.000000,,0.9289617486338798,808,.,.,379.000000,385.000000,,0.9844155844155844
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.5,0.833333,0.837838,0.625,0,1,3030848912.000000,2528686007.000000,0.000000,10,.,.,2.000000,8.000000,,0.25,5,.,.,0.000000,5.000000,,0.0,5,.,.,2.000000,3.000000,,0.6666666666666666,37,.,.,15.000000,22.000000,,0.6818181818181818,5,.,.,0.000000,5.000000,,0.0,1,.,.,1.000000,0.000000,,,31,.,.,14.000000,17.000000,,0.8235294117647058
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.5,0.833333,0.837838,0.625,0,1,3030848912.000000,2528686007.000000,0.000000,10,.,.,2.000000,8.000000,,0.25,5,.,.,0.000000,5.000000,,0.0,5,.,.,2.000000,3.000000,,0.6666666666666666,37,.,.,15.000000,22.000000,,0.6818181818181818,5,.,.,0.000000,5.000000,,0.0,1,.,.,1.000000,0.000000,,,31,.,.,14.000000,17.000000,,0.8235294117647058
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.26662399999999997,0.814707,0.0,0.401765,193,121,2528686007.000000,2528686007.000000,0.000000,6316,.,.,3400.000000,2534.000000,,1.3417521704814523,1684,.,.,797.000000,856.000000,,0.9310747663551402,4632,.,.,2603.000000,1678.000000,,1.5512514898688916,2067,.,.,980.000000,1039.000000,,0.9432146294513956,1684,.,.,811.000000,856.000000,,0.947429906542056,383,.,.,169.000000,183.000000,,0.9234972677595629,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.26662399999999997,0.814707,0.0,0.401765,193,121,2528686007.000000,2528686007.000000,0.000000,6316,.,.,3400.000000,2534.000000,,1.3417521704814523,1684,.,.,797.000000,856.000000,,0.9310747663551402,4632,.,.,2603.000000,1678.000000,,1.5512514898688916,2067,.,.,980.000000,1039.000000,,0.9432146294513956,1684,.,.,811.000000,856.000000,,0.947429906542056,383,.,.,169.000000,183.000000,,0.9234972677595629,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.292962,0.833333,0.381089,0.433519,20,14,2809068885,2528686007.000000,0.000000,611,.,.,308.000000,187.000000,,1.6470588235294117,179,.,.,89.000000,79.000000,,1.1265822784810127,432,.,.,219.000000,108.000000,,2.0277777777777777,349,.,.,166.000000,156.000000,,1.064102564102564,180,.,.,91.000000,80.000000,,1.1375,36,.,.,13.000000,16.000000,,0.8125,133,.,.,62.000000,60.000000,,1.0333333333333334
INDEL,I6_15,*,PASS,*,QUAL,*,0.292962,0.833333,0.381089,0.433519,20,14,2809068885,2528686007.000000,0.000000,611,.,.,308.000000,187.000000,,1.6470588235294117,179,.,.,89.000000,79.000000,,1.1265822784810127,432,.,.,219.000000,108.000000,,2.0277777777777777,349,.,.,166.000000,156.000000,,1.064102564102564,180,.,.,91.000000,80.000000,,1.1375,36,.,.,13.000000,16.000000,,0.8125,133,.,.,62.000000,60.000000,,1.0333333333333334
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.333333,0.5,0.5,0.4,0,1,3030848912.000000,2528686007.000000,0.000000,3,.,.,2.000000,1.000000,,2.0,1,.,.,1.000000,0.000000,,,2,.,.,1.000000,1.000000,,1.0,4,.,.,3.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.333333,0.5,0.5,0.4,0,1,3030848912.000000,2528686007.000000,0.000000,3,.,.,2.000000,1.000000,,2.0,1,.,.,1.000000,0.000000,,,2,.,.,1.000000,1.000000,,1.0,4,.,.,3.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.292763,0.836449,0.0,0.433721,20,13,2528686007.000000,2528686007.000000,0.000000,608,.,.,306.000000,186.000000,,1.6451612903225807,178,.,.,88.000000,79.000000,,1.1139240506329113,430,.,.,218.000000,107.000000,,2.0373831775700935,214,.,.,103.000000,96.000000,,1.0729166666666667,179,.,.,90.000000,80.000000,,1.125,35,.,.,13.000000,16.000000,,0.8125,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.292763,0.836449,0.0,0.433721,20,13,2528686007.000000,2528686007.000000,0.000000,608,.,.,306.000000,186.000000,,1.6451612903225807,178,.,.,88.000000,79.000000,,1.1139240506329113,430,.,.,218.000000,107.000000,,2.0373831775700935,214,.,.,103.000000,96.000000,,1.0729166666666667,179,.,.,90.000000,80.000000,,1.125,35,.,.,13.000000,16.000000,,0.8125,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.42242299999999994,0.9312600000000001,0.10695999999999999,0.581208,3064,65,2809068885,2528686007.000000,0.000000,117889,82155.000000,35760.000000,72082.000000,45765.000000,2.2973993288590604,1.575046432863542,49799,35799.000000,14008.000000,27139.000000,22644.000000,2.5556110793832096,1.198507330860272,68090,46356.000000,21752.000000,44943.000000,23121.000000,2.13111438028687,1.9438173089399247,59882,42621.000000,17278.000000,30948.000000,28906.000000,2.4667785623336034,1.0706427731266865,49801,35795.000000,14014.000000,27144.000000,22641.000000,2.5542314828029116,1.1988869749569366,3676,2613.000000,1068.000000,458.000000,3213.000000,2.446629213483146,0.14254590725178962,6405,4213.000000,2196.000000,3346.000000,3052.000000,1.918488160291439,1.0963302752293578
SNP,*,*,PASS,*,QUAL,*,0.42242299999999994,0.9312600000000001,0.10695999999999999,0.581208,3064,65,2809068885,2528686007.000000,0.000000,117889,82155.000000,35760.000000,72082.000000,45765.000000,2.2973993288590604,1.575046432863542,49799,35799.000000,14008.000000,27139.000000,22644.000000,2.5556110793832096,1.198507330860272,68090,46356.000000,21752.000000,44943.000000,23121.000000,2.13111438028687,1.9438173089399247,59882,42621.000000,17278.000000,30948.000000,28906.000000,2.4667785623336034,1.0706427731266865,49801,35795.000000,14014.000000,27144.000000,22641.000000,2.5542314828029116,1.1988869749569366,3676,2613.000000,1068.000000,458.000000,3213.000000,2.446629213483146,0.14254590725178962,6405,4213.000000,2196.000000,3346.000000,3052.000000,1.918488160291439,1.0963302752293578
SNP,*,TS_boundary,ALL,*,QUAL,*,0.467909,0.9262299999999999,0.43123500000000003,0.621733,9,8,3030848912.000000,2528686007.000000,0.000000,483,333.000000,153.000000,192.000000,287.000000,2.176470588235294,0.6689895470383276,226,158.000000,69.000000,80.000000,145.000000,2.289855072463768,0.5517241379310345,257,175.000000,84.000000,112.000000,142.000000,2.0833333333333335,0.7887323943661971,429,274.000000,157.000000,138.000000,288.000000,1.7452229299363058,0.4791666666666667,226,158.000000,69.000000,80.000000,145.000000,2.289855072463768,0.5517241379310345,18,10.000000,9.000000,4.000000,13.000000,1.1111111111111112,0.3076923076923077,185,106.000000,79.000000,54.000000,130.000000,1.3417721518987342,0.4153846153846154
SNP,*,TS_boundary,PASS,*,QUAL,*,0.467909,0.9262299999999999,0.43123500000000003,0.621733,9,8,3030848912.000000,2528686007.000000,0.000000,483,333.000000,153.000000,192.000000,287.000000,2.176470588235294,0.6689895470383276,226,158.000000,69.000000,80.000000,145.000000,2.289855072463768,0.5517241379310345,257,175.000000,84.000000,112.000000,142.000000,2.0833333333333335,0.7887323943661971,429,274.000000,157.000000,138.000000,288.000000,1.7452229299363058,0.4791666666666667,226,158.000000,69.000000,80.000000,145.000000,2.289855072463768,0.5517241379310345,18,10.000000,9.000000,4.000000,13.000000,1.1111111111111112,0.3076923076923077,185,106.000000,79.000000,54.000000,130.000000,1.3417721518987342,0.4153846153846154
SNP,*,TS_contained,ALL,*,QUAL,*,0.42223599999999994,0.931283,0.0,0.5810350000000001,3055,57,2528686007.000000,2528686007.000000,0.000000,117406,81822.000000,35607.000000,71890.000000,45478.000000,2.297918948521358,1.5807643256079862,49573,35641.000000,13939.000000,27059.000000,22499.000000,2.556926608795466,1.2026756744744211,67833,46181.000000,21668.000000,44831.000000,22979.000000,2.131299612331549,1.9509552199834632,53233,38240.000000,15004.000000,27518.000000,25696.000000,2.548653692348707,1.0709059775840597,49575,35637.000000,13945.000000,27064.000000,22496.000000,2.5555396199354607,1.2030583214793742,3658,2603.000000,1059.000000,454.000000,3200.000000,2.4579792256846082,0.141875,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.42223599999999994,0.931283,0.0,0.5810350000000001,3055,57,2528686007.000000,2528686007.000000,0.000000,117406,81822.000000,35607.000000,71890.000000,45478.000000,2.297918948521358,1.5807643256079862,49573,35641.000000,13939.000000,27059.000000,22499.000000,2.556926608795466,1.2026756744744211,67833,46181.000000,21668.000000,44831.000000,22979.000000,2.131299612331549,1.9509552199834632,53233,38240.000000,15004.000000,27518.000000,25696.000000,2.548653692348707,1.0709059775840597,49575,35637.000000,13945.000000,27064.000000,22496.000000,2.5555396199354607,1.2030583214793742,3658,2603.000000,1059.000000,454.000000,3200.000000,2.4579792256846082,0.141875,0,0.000000,0.000000,0.000000,0.000000,,
